,Major,Minor,ZipCode,DocumentDate,SalePrice,SqFtLot,SqFtTotLiving,Nuisances,Has_Nuisance,TrafficNoise,PowerLines,OtherNuisances,Is_WaterFrontLocation,WaterFrontLocation,Has_Porch,Has_OpenPorch,Has_EnclosedPorch,View_MtRainier,View_Olympics,View_Cascades,SeattleSkyline,View_PugetSound,View_LakeWashington,View_LakeSammamish,View_SmallLakeRiverCreek,BldgGrade,Has_Deck,Has_Finished_Basement,Has_Attached_Garage
545722,345940,320,98006,2019-10-09,1000000,11135,2690,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
786066,345941,210,98006,2019-09-18,900000,11373,2550,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
298153,345960,350,98006,2019-09-27,1014000,8470,2490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,1
531128,345960,230,98006,2019-10-30,1255000,10500,2680,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,7.0,1,1,0
29711,345980,170,98008,2019-09-24,730000,9584,1650,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
813033,345990,5,98006,2019-08-10,4200000,50512,9630,No Nuisances,0,0,0,0,0,None,1,1,0,0,3,0,1,1,3,0,0,12.0,1,1,1
29280,346030,130,98006,2019-09-12,1260000,27345,3000,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,2,0,0,2,1,0,7.0,1,1,1
896934,346030,90,98006,2019-12-04,930000,37069,2820,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,1,0,0,7.0,1,1,0
313908,346060,40,98019,2019-08-13,570000,14506,1860,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
511637,346060,110,98019,2019-12-17,515000,13890,1570,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
845299,346100,30,98155,2019-04-23,740000,16026,2000,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
104519,346190,70,98052,2019-05-06,550000,22168,2280,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
108316,346190,100,98052,2019-07-22,745700,11200,2180,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
971977,346280,234,98030,2019-06-10,422000,4125,2020,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
579072,346280,223,98030,2019-07-31,230000,13800,1980,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,3.0,0,0,0
389977,346340,100,98092,2019-05-17,670000,49328,3570,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,0,1
582106,346580,25,98108,2019-12-03,1255000,4840,2671,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,1
508361,346580,50,98108,2019-02-13,675000,1921,1540,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,0
321400,346580,55,98108,2019-06-06,590000,862,1450,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,0
757490,346880,345,98108,2019-06-19,538500,4000,1470,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
796226,346880,5,98108,2019-08-09,599000,4000,670,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,4.0,0,0,0
432797,346880,501,98108,2019-02-20,683450,1978,1880,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
434755,346880,500,98108,2019-02-21,699950,2015,1880,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
240640,346900,40,98033,2019-05-01,1499000,9578,3520,No Nuisances,0,0,0,0,0,None,1,1,0,0,3,0,0,0,2,0,0,7.0,1,1,1
729052,347050,40,98033,2019-04-04,648500,5250,3300,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
580532,347050,150,98033,2019-07-01,640000,5250,3300,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
456282,347050,60,98033,2019-09-12,587950,5069,2650,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
868247,347180,88,98033,2019-06-25,2400000,3797,3580,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,2,0,0,7.0,1,1,0
603716,347180,87,98033,2019-11-05,2249500,3781,3220,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
343826,347280,65,98004,2019-10-07,2065000,9687,3600,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
22378,347280,69,98004,2019-10-28,1114479,10400,2620,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
961243,347500,100,98040,2019-09-26,1104500,9732,1780,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
734670,348780,125,98116,2019-04-16,965000,5850,1550,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,1,0,0,0,5.0,0,1,0
360013,348790,60,98116,2019-11-06,761500,7363,3860,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,1,1
982582,348830,105,98116,2019-10-20,549000,5650,750,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
190470,348830,100,98116,2019-12-09,815000,5650,1220,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,5.0,1,1,0
106054,349130,236,98117,2019-02-12,949997,5461,1300,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
189397,349130,27,98117,2019-02-20,750000,904,1660,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0
64583,349130,25,98117,2019-02-21,745000,1085,1660,Other Nuisances,1,0,0,1,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0
106497,349130,26,98117,2019-04-17,700000,904,1580,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0
274693,349130,82,98117,2019-09-29,1195000,3141,2540,Other Nuisances,1,0,0,1,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
72663,349450,20,98168,2019-09-13,495000,7225,1880,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
731288,350010,111,98155,2019-02-07,645000,8198,1810,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
891258,350010,12,98155,2019-02-28,549950,8182,1310,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
828859,350010,13,98155,2019-04-12,447000,8181,720,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,1
224948,350010,200,98155,2019-06-17,643000,9553,1980,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
741085,350010,189,98155,2019-06-20,439500,8153,960,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
585672,350010,25,98155,2019-09-25,625000,8499,1370,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
960551,350010,206,98155,2019-10-14,400000,8196,1400,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,0
853144,350110,290,98117,2019-05-24,625000,4650,980,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
629881,350160,95,98117,2019-01-25,1060000,4800,2690,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,1
315592,350160,125,98117,2019-02-06,935000,6240,2460,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
51409,350160,150,98117,2019-03-13,984000,4800,2350,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
972676,350160,100,98117,2019-06-25,732000,4800,1950,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
217306,350160,175,98117,2019-08-21,763000,4800,1880,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
463313,350510,260,98116,2019-06-17,550000,5000,1000,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0
244128,350510,701,98116,2019-08-28,1100000,7500,1970,No Nuisances,0,0,0,0,0,None,1,1,0,0,4,0,0,4,0,0,0,7.0,0,1,1
710016,350810,205,98116,2019-11-04,1179750,4152,2490,No Nuisances,0,0,0,0,0,None,1,1,0,0,3,0,0,3,0,0,0,5.0,1,1,0
409155,350980,80,98148,2019-10-25,425000,10588,1580,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
570423,351050,200,98146,2019-07-17,500000,12312,1790,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0
467229,351210,40,98030,2019-04-25,445500,10384,1770,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
599632,351800,120,98023,2019-11-20,349950,7202,1250,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
811127,351990,20,98133,2019-07-26,580000,8450,1190,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
434658,352006,9009,98022,2019-07-16,565000,343310,1570,Traffic Noise,1,2,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,5.0,1,0,0
668818,352104,9035,98001,2019-08-29,412500,27130,1920,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
501100,352104,9053,98001,2019-09-04,603000,61855,2730,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,2,0,0,0,0,0,6.0,1,0,1
806943,352105,9075,98092,2019-06-27,655000,254826,2490,No Nuisances,0,0,0,0,0,None,0,0,0,2,0,3,0,0,0,0,0,6.0,1,1,1
78370,352105,9110,98092,2019-07-26,650000,207781,2160,No Nuisances,0,0,0,0,0,None,1,1,0,3,0,2,0,0,0,0,0,7.0,1,0,1
201074,352105,9077,98092,2019-11-22,670000,32250,2240,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,3,0,0,0,0,0,6.0,1,0,1
951374,352106,9112,98022,2019-02-26,436500,53010,1750,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
614530,352106,9028,98022,2019-03-21,595000,90169,3580,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,1
240498,352106,9048,98022,2019-04-09,434000,40689,1310,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,0
61067,352106,9100,98022,2019-05-20,495700,50563,1770,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
615958,352106,9024,98022,2019-08-19,800000,161896,3110,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,1
701816,352106,9026,98022,2019-11-18,517450,98000,1820,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
674823,352106,9122,98022,2019-08-08,900000,601575,2360,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0
898098,352202,9134,98070,2019-04-29,108333,50529,1520,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,0
885398,352202,9105,98070,2019-08-05,810000,435600,2390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
270894,352202,9121,98070,2019-10-18,695000,110779,1260,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0
493119,352204,9070,98032,2019-05-31,805000,148104,4820,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,1,1
791237,352205,9115,98042,2019-09-11,457000,271989,3720,Other Nuisances,1,0,1,1,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
526383,352205,9153,98042,2019-09-17,580000,13775,2090,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
176177,352205,9135,98042,2019-10-31,470000,56192,1680,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,6.0,0,0,1
104660,352205,9089,98042,2019-04-23,592000,6741,3144,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
5931,352290,35,98136,2019-02-05,805000,7020,1760,Traffic Noise,1,2,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,5.0,0,1,0
737645,352302,9058,98070,2019-01-03,835000,192105,2700,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
107040,352302,9077,98070,2019-06-26,512500,18000,1340,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,5.0,1,0,0
759285,352302,9050,98070,2019-12-05,240000,11164,1070,No Nuisances,0,0,0,0,1,Puget Sound,1,1,0,0,0,0,0,3,0,0,0,4.0,0,1,0
305968,352306,9101,98038,2019-05-28,700000,218235,3170,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
541905,352306,9153,98038,2019-06-13,799000,87120,3780,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,0,0
103639,352306,9108,98038,2019-09-13,1060000,131986,4160,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,1
403178,352306,9138,98038,2019-10-02,695000,141570,2480,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
554417,352306,9046,98038,2019-11-25,435000,91476,670,No Nuisances,0,0,0,0,0,None,1,1,1,3,0,0,0,0,0,0,0,2.0,1,0,0
867982,352306,9157,98038,2019-12-05,691000,105850,2250,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,1
746750,352308,9020,98045,2019-11-25,1220000,326700,3890,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,0
554958,352403,9031,98126,2019-02-07,424000,4182,720,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0
949172,352403,9220,98136,2019-05-06,2055000,26968,2470,No Nuisances,0,0,0,0,1,Puget Sound,1,1,0,0,3,0,0,4,0,0,0,6.0,1,1,0
16359,352404,9042,98118,2019-01-29,675000,7294,2520,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
493336,352404,9150,98118,2019-02-21,575000,5152,1470,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
750006,352404,9001,98118,2019-09-13,2905500,24630,4680,No Nuisances,0,0,0,0,1,Lake Washington,0,0,0,0,0,2,0,0,4,0,0,8.0,1,1,1
49222,352404,9097,98118,2019-10-08,819000,4000,2080,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
218258,352404,9047,98118,2019-10-22,887000,10450,2100,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
538229,352506,9006,98074,2019-07-11,1165000,211367,1770,No Nuisances,0,0,0,0,1,Other lake,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
669842,352506,9045,98074,2019-10-29,1100000,35374,3170,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,0
27518,352506,9031,98074,2019-12-20,4200000,237838,7220,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,12.0,1,1,1
843115,352603,9226,98117,2019-04-04,1240000,11020,2490,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
65154,352603,9184,98117,2019-05-24,1049000,9384,2350,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,1,0,0,0,7.0,1,1,0
607711,352603,9013,98117,2019-10-09,1240000,15711,3580,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,0
908719,352603,9165,98117,2019-10-15,960000,8680,2610,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
109300,352603,9157,98117,2019-11-22,979000,6480,2530,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,1,0,0,0,7.0,0,1,1
439137,352603,9239,98117,2019-01-07,950000,6586,2320,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
944271,352606,9005,98014,2019-07-30,700000,576734,2430,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,2,0,0,0,0,0,5.0,0,1,1
963588,352606,9013,98053,2019-06-03,990000,186001,2820,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,1
459443,352606,9069,98053,2019-08-07,1050000,209523,2690,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,0
595569,352606,9080,98053,2019-12-09,2700000,215404,5830,Power Lines,1,0,1,0,0,None,1,1,0,0,0,4,0,0,0,0,3,11.0,1,0,0
173666,352606,9037,98053,2019-12-10,1188500,195584,3380,Power Lines,1,0,1,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
26966,352790,40,98053,2019-06-18,1175000,3954,3310,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
592450,352790,140,98053,2019-06-20,1100000,3932,2430,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
230070,352800,60,98053,2019-06-28,1115000,63162,3250,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
992663,352800,110,98053,2019-07-01,1600000,31468,2950,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,8.0,0,0,1
728692,352800,131,98053,2019-09-03,1183000,28559,3210,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,1
193349,352801,200,98053,2019-05-29,1169950,44165,2900,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
88246,352890,195,98109,2019-03-09,1455000,5930,2740,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
898053,352890,216,98109,2019-05-15,1780000,3500,2640,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
367742,352890,980,98109,2019-06-24,1746324,5700,2250,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
570922,352890,970,98109,2019-06-24,2253676,7356,3000,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,0
280681,352890,895,98109,2019-07-08,700000,5190,1630,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
841147,352890,1049,98109,2019-03-12,1100000,1112,1690,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,0,1,0
189092,352900,350,98029,2019-01-30,840000,6900,2130,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
894875,352900,700,98029,2019-06-10,848727,7409,2090,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
901219,352900,580,98029,2019-07-05,785000,8782,1710,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
621825,352900,80,98029,2019-08-19,849000,8360,2070,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
559410,352920,110,98031,2019-11-19,489950,7200,2010,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
518823,352930,270,98031,2019-01-09,395000,6514,1220,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,1
493454,352950,130,98053,2019-04-20,1389800,29823,4250,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,1
232919,352961,100,98053,2019-06-04,1330000,30451,3430,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
187326,353020,150,98077,2019-01-25,815000,40058,2480,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,1
355437,353041,200,98198,2019-01-24,255000,2894,920,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
90790,353041,161,98198,2019-03-11,285000,3049,930,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
443579,353041,110,98198,2019-04-11,217750,4724,1070,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
427199,353041,120,98198,2019-08-13,327500,4460,1060,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
719340,353041,250,98198,2019-12-06,287000,4285,912,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
677594,353042,271,98198,2019-03-18,325000,3014,1390,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
153541,353042,90,98198,2019-05-01,417500,4000,1190,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
383247,353042,40,98198,2019-08-30,212397,2603,930,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
9823,353043,60,98198,2019-03-07,345000,3937,1750,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
950553,353043,132,98198,2019-04-23,282000,2720,1120,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
11513,353043,155,98198,2019-06-27,300000,3568,1220,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
503506,353043,140,98198,2019-08-19,149027,4640,1210,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
897503,353043,170,98198,2019-08-22,554962,6824,2520,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
881638,353044,40,98198,2019-02-14,430000,4776,1170,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
807666,353044,130,98198,2019-03-06,367500,4514,1460,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
550433,353044,140,98198,2019-10-01,410000,4495,1370,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
791329,353045,50,98198,2019-08-08,415000,4135,1070,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
762207,353045,70,98198,2019-11-08,345000,3904,1200,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
314662,353045,20,98198,2019-12-02,430000,5540,1490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
920098,353047,130,98198,2019-05-28,265000,3679,920,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0
287740,353047,200,98198,2019-07-31,372000,4541,1560,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
198207,353048,50,98198,2019-05-14,250000,2281,1000,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
374627,353050,180,98198,2019-03-27,260000,2652,1050,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0
709664,353050,40,98198,2019-04-01,290000,2853,1450,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
852378,353050,150,98198,2019-05-08,305000,2946,1330,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0
859776,353050,90,98198,2019-08-27,380000,2896,1450,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
793662,353051,42,98198,2019-04-08,360000,3120,1460,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
823116,353051,40,98198,2019-06-17,345000,2601,1270,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0
809273,353053,50,98198,2019-04-01,273500,2053,1540,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
892422,353054,60,98198,2019-10-10,389000,2936,2170,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
569003,353190,5,98133,2019-05-03,804000,10768,1770,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,0
649863,353490,270,98004,2019-04-22,8350000,38135,3090,No Nuisances,0,0,0,0,1,Lake Washington,1,1,0,0,0,0,0,0,3,0,0,8.0,1,1,0
700146,353490,180,98004,2019-11-20,9800000,39303,3790,No Nuisances,0,0,0,0,1,Lake Washington,1,1,0,0,0,0,0,0,2,0,0,7.0,1,1,0
942330,353690,120,98004,2019-03-04,1780000,20794,3150,Traffic Noise,1,3,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
175816,353690,10,98004,2019-08-24,1628000,20000,2730,Traffic Noise,1,1,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,10.0,1,0,1
741314,353790,25,98004,2019-01-30,2075000,14897,2730,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,1
808436,353790,80,98004,2019-08-05,2950000,12023,3760,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,1
