,Major,Minor,PropType,SqFtLot,SalePrice,DocumentDate,NbrLivingUnits,SqFtTotLiving,Has_Porch,Nuisances,WaterFrontLocation,Is_WaterFrontLocation,Has_Nuisance
20923,729170,40,R,9039,652000,2019-12-02,1,2010,0,No Nuisances,None,0,0
20924,729220,40,R,7416,599999,2019-06-11,1,2220,0,No Nuisances,None,0,0
20925,729220,30,R,7153,615000,2019-09-12,1,1820,0,No Nuisances,None,0,0
20926,729660,85,R,19851,850000,2019-08-19,1,2200,1,No Nuisances,Other lake,1,0
20927,729660,125,R,11952,715000,2019-08-21,1,3810,1,No Nuisances,None,0,0
20928,729770,65,R,10500,625000,2019-07-03,1,1060,0,No Nuisances,None,0,0
20929,729770,40,R,14881,830000,2019-10-28,1,3750,0,No Nuisances,None,0,0
20930,729770,10,R,13152,600000,2019-11-05,1,2260,0,No Nuisances,None,0,0
20931,729799,100,R,4742,540000,2019-09-23,1,1790,0,No Nuisances,None,0,0
20932,729800,160,R,10440,625000,2019-06-11,1,2850,1,No Nuisances,None,0,0
20933,729800,70,R,10567,500000,2019-06-26,1,2680,1,No Nuisances,None,0,0
20934,729801,250,R,13749,740000,2019-07-23,1,4440,1,No Nuisances,None,0,0
20935,729801,350,R,11053,729900,2019-08-13,1,3630,1,No Nuisances,None,0,0
20936,729801,390,R,11608,590000,2019-11-21,1,3690,1,No Nuisances,None,0,0
20937,729802,130,R,13451,455000,2019-08-21,1,3780,0,No Nuisances,None,0,0
20938,729803,200,R,12535,598000,2019-05-02,1,3730,1,No Nuisances,None,0,0
20939,729803,80,R,10951,645000,2019-07-29,1,2780,1,No Nuisances,None,0,0
20940,729804,60,R,10781,588000,2019-04-29,1,3290,0,No Nuisances,None,0,0
20941,729804,250,R,16831,600000,2019-05-16,1,3060,1,No Nuisances,None,0,0
20942,729804,50,R,13155,733000,2019-06-28,1,3410,0,No Nuisances,None,0,0
20943,729804,210,R,12133,535000,2019-06-30,1,3420,1,No Nuisances,None,0,0
20944,729804,390,R,12080,630000,2019-09-24,1,3470,1,No Nuisances,None,0,0
20945,729805,470,R,10666,645000,2019-06-27,1,3960,1,No Nuisances,None,0,0
20946,729805,40,R,11201,680000,2019-08-06,1,3540,1,No Nuisances,None,0,0
20947,729805,10,R,10218,665000,2019-08-21,1,3280,1,No Nuisances,None,0,0
20948,729805,300,R,16087,619000,2019-10-24,1,3210,0,No Nuisances,None,0,0
20949,729890,70,R,30086,975000,2019-02-13,1,3010,1,No Nuisances,None,0,0
20950,729960,1210,R,4800,445000,2019-02-07,1,2010,1,No Nuisances,None,0,0
20951,729960,900,R,4800,390000,2019-02-15,1,1570,1,No Nuisances,None,0,0
20952,729960,70,R,4500,375000,2019-03-12,1,1600,1,Power Lines,None,0,1
20953,729960,730,R,4800,454888,2019-03-21,1,2240,1,No Nuisances,None,0,0
20954,729960,920,R,4800,370000,2019-04-08,1,2010,1,No Nuisances,None,0,0
20955,729960,1880,R,4000,425000,2019-04-09,1,1600,1,No Nuisances,None,0,0
20956,729960,490,R,7216,425000,2019-06-13,1,1800,1,No Nuisances,None,0,0
20957,729960,660,R,4800,455000,2019-06-20,1,2240,1,No Nuisances,None,0,0
20958,729960,1310,R,4800,430000,2019-07-05,1,2010,1,No Nuisances,None,0,0
20959,729960,120,R,4500,390000,2019-07-22,1,1600,1,Power Lines,None,0,1
20960,729960,1510,R,6350,425000,2019-08-05,1,1610,1,No Nuisances,None,0,0
20961,729960,1730,R,5646,407000,2019-10-14,1,1570,1,No Nuisances,None,0,0
20962,729960,870,R,4800,422000,2019-10-14,1,1600,1,No Nuisances,None,0,0
20963,729981,160,R,78971,1240000,2019-04-23,1,5270,1,No Nuisances,None,0,0
20964,729981,10,R,72807,871500,2019-04-25,1,3700,1,No Nuisances,None,0,0
20965,729981,130,R,124006,1500000,2019-11-27,1,4650,1,No Nuisances,None,0,0
20966,730000,680,R,3259,435000,2019-05-15,1,1714,1,No Nuisances,None,0,0
20967,730000,250,R,3150,458000,2019-06-10,1,1918,1,No Nuisances,None,0,0
20968,730000,130,R,2975,458000,2019-06-20,1,1918,1,No Nuisances,None,0,0
20969,730000,570,R,3240,440000,2019-10-07,1,1714,1,No Nuisances,None,0,0
20970,730000,220,R,3150,445000,2019-12-03,1,1714,1,No Nuisances,None,0,0
20971,730020,460,R,41382,985000,2019-04-14,1,2060,0,No Nuisances,None,0,0
20972,730020,120,R,38038,880000,2019-05-09,1,2540,1,No Nuisances,None,0,0
20973,730020,170,R,36720,889900,2019-07-29,1,2960,1,No Nuisances,None,0,0
20974,730040,140,R,6076,489900,2019-01-08,1,2590,0,No Nuisances,None,0,0
20975,730040,660,R,7285,425000,2019-03-30,1,2300,0,No Nuisances,None,0,0
20976,730040,270,R,6003,450000,2019-06-20,1,2490,0,No Nuisances,None,0,0
20977,730040,420,R,6630,470000,2019-11-04,1,2370,1,No Nuisances,None,0,0
20978,730041,110,R,8290,485000,2019-03-05,1,2490,0,No Nuisances,None,0,0
20979,730041,270,R,6001,420000,2019-07-24,1,1850,0,No Nuisances,None,0,0
20980,730070,25,R,6960,485500,2019-04-29,1,1310,0,No Nuisances,None,0,0
20981,730130,5,R,8034,605000,2019-08-06,1,2000,0,No Nuisances,None,0,0
20982,730130,15,R,6180,599000,2019-12-21,1,1900,0,No Nuisances,None,0,0
20983,730140,50,R,7589,510000,2019-05-10,1,1840,0,Traffic Noise,None,0,1
20984,730140,211,R,6823,602500,2019-06-21,1,2510,0,Traffic Noise,None,0,1
20985,730150,20,R,6523,510000,2019-12-09,1,2000,0,Traffic Noise,None,0,1
20986,730200,210,R,47419,652500,2019-02-22,1,2710,0,No Nuisances,None,0,0
20987,730200,190,R,47862,700000,2019-02-28,1,2770,1,No Nuisances,None,0,0
20988,730200,400,R,50448,649000,2019-05-03,1,1530,0,No Nuisances,None,0,0
20989,730200,240,R,57906,710000,2019-06-17,1,2550,0,No Nuisances,None,0,0
20990,730200,540,R,35100,700000,2019-09-27,1,2320,0,No Nuisances,None,0,0
20991,730200,550,R,35100,665000,2019-10-31,1,1800,1,No Nuisances,None,0,0
20992,730290,90,R,21785,895950,2019-08-09,1,3330,1,No Nuisances,None,0,0
20993,730430,125,R,8184,410000,2019-05-06,1,810,0,No Nuisances,None,0,0
20994,730430,880,R,8184,462500,2019-05-14,1,860,0,Traffic Noise,None,0,1
20995,730430,760,R,8184,525000,2019-06-04,1,1010,0,Traffic Noise,None,0,1
20996,730430,131,R,8184,449950,2019-06-17,1,810,0,No Nuisances,None,0,0
20997,730430,755,R,8184,428000,2019-06-26,1,2100,1,Traffic Noise,None,0,1
20998,730430,860,R,9043,450000,2019-08-19,1,1190,0,Traffic Noise,None,0,1
20999,730430,890,R,8184,510000,2019-08-21,1,1120,0,Traffic Noise,None,0,1
21000,730430,46,R,8184,550000,2019-12-19,1,810,0,Traffic Noise,None,0,1
21001,730530,370,R,8410,561000,2019-06-05,1,1240,0,No Nuisances,None,0,0
21002,730530,340,R,8407,435000,2019-06-26,1,1060,0,Traffic Noise,None,0,1
21003,730530,430,R,8753,589000,2019-08-21,1,960,0,No Nuisances,None,0,0
21004,730530,490,R,8408,574500,2019-09-16,1,1920,0,No Nuisances,None,0,0
21005,730530,20,R,8152,500000,2019-11-01,1,1580,1,Traffic Noise,None,0,1
21006,730590,45,R,8301,372400,2019-08-20,1,1140,0,No Nuisances,None,0,0
21007,730860,230,R,9803,960000,2019-03-15,1,3380,1,Power Lines,None,0,1
21008,730890,45,R,7241,690000,2019-02-20,1,3390,0,No Nuisances,None,0,0
21009,730890,575,R,7680,775000,2019-05-27,1,2240,0,No Nuisances,None,0,0
21010,730890,195,R,7710,634888,2019-08-02,1,2440,1,No Nuisances,None,0,0
21011,731210,140,R,3117,540950,2019-10-15,1,2100,1,No Nuisances,None,0,0
21012,731220,140,R,9768,645000,2019-07-17,1,1580,1,No Nuisances,None,0,0
21013,731220,170,R,9602,700000,2019-08-01,1,1450,1,No Nuisances,None,0,0
21014,731240,570,R,7380,1175000,2019-05-02,1,3670,0,No Nuisances,None,0,0
21015,731240,160,R,4840,699900,2019-08-26,1,1760,1,Traffic Noise,None,0,1
21016,731240,155,R,4840,489000,2019-09-19,1,780,1,Traffic Noise,None,0,1
21017,731240,330,R,4840,460000,2019-10-23,1,850,1,Traffic Noise,None,0,1
21018,731290,95,R,4840,578000,2019-06-04,1,1440,0,No Nuisances,None,0,0
21019,731290,10,R,4833,550000,2019-08-03,1,1170,0,Traffic Noise,None,0,1
21020,731320,180,R,113265,830000,2019-05-20,1,2710,1,No Nuisances,None,0,0
21021,731380,120,R,6358,1049000,2019-10-23,1,3280,1,No Nuisances,None,0,0
21022,731800,85,R,8122,340000,2019-04-01,1,1000,0,No Nuisances,None,0,0
21023,731990,205,R,2880,855000,2019-11-13,1,1840,0,No Nuisances,None,0,0
21024,732090,5,R,6480,822000,2019-09-11,1,2820,1,No Nuisances,None,0,0
21025,732290,70,R,37673,950000,2019-05-28,1,2540,0,No Nuisances,None,0,0
21026,732290,380,R,50529,1050000,2019-05-28,1,2900,0,No Nuisances,None,0,0
21027,732490,72,R,11250,840000,2019-02-01,1,1910,0,No Nuisances,None,0,0
21028,732490,37,R,9315,3198800,2019-05-07,1,4260,1,No Nuisances,None,0,0
21029,732490,76,R,12750,1175000,2019-11-06,1,2230,1,No Nuisances,None,0,0
21030,732610,50,R,4229,1185000,2019-02-08,1,2620,1,No Nuisances,None,0,0
21031,732620,250,R,4193,491000,2019-01-31,1,1600,1,No Nuisances,None,0,0
21032,732700,80,R,5199,1050000,2019-03-25,1,2950,1,No Nuisances,None,0,0
21033,732700,360,R,4680,1264000,2019-05-13,1,4070,1,No Nuisances,None,0,0
21034,732700,340,R,4716,1210000,2019-07-26,1,3640,1,No Nuisances,None,0,0
21035,732750,40,R,15611,590000,2019-06-14,1,1370,0,No Nuisances,None,0,0
21036,732755,380,R,7097,857747,2019-01-30,1,3270,1,No Nuisances,None,0,0
21037,732755,370,R,6813,814766,2019-03-12,1,2830,1,No Nuisances,None,0,0
21038,732755,60,R,10604,875549,2019-04-23,1,3070,1,No Nuisances,None,0,0
21039,732755,50,R,8297,792058,2019-06-05,1,3070,1,No Nuisances,None,0,0
21040,732755,360,R,6494,798965,2019-06-12,1,3070,1,No Nuisances,None,0,0
21041,732755,400,R,5096,799990,2019-06-13,1,3270,1,No Nuisances,None,0,0
21042,732755,560,R,6220,868000,2019-07-08,1,3070,1,No Nuisances,None,0,0
21043,732755,20,R,6184,829990,2019-07-10,1,3070,1,No Nuisances,None,0,0
21044,732755,10,R,6164,799375,2019-07-18,1,2830,1,No Nuisances,None,0,0
21045,732755,390,R,5752,759990,2019-10-24,1,3070,1,No Nuisances,None,0,0
21046,732756,260,R,5096,923750,2019-01-02,1,3270,1,No Nuisances,None,0,0
21047,732756,160,R,7907,742040,2019-02-19,1,2470,1,No Nuisances,None,0,0
21048,732756,200,R,5500,867130,2019-02-26,1,2830,1,No Nuisances,None,0,0
21049,732756,150,R,7012,755000,2019-03-12,1,2470,1,No Nuisances,None,0,0
21050,732756,180,R,6321,773750,2019-04-23,1,2830,1,No Nuisances,None,0,0
21051,732756,250,R,5635,828990,2019-05-10,1,3270,1,No Nuisances,None,0,0
21052,732756,190,R,5036,856980,2019-05-17,1,3270,1,No Nuisances,None,0,0
21053,732756,240,R,5096,764725,2019-06-04,1,2830,1,No Nuisances,None,0,0
21054,732756,170,R,8110,784990,2019-12-10,1,3070,1,No Nuisances,None,0,0
21055,732770,125,R,263102,670000,2019-11-25,1,4360,1,No Nuisances,None,0,0
21056,732771,50,R,435644,840000,2019-10-08,1,3600,1,No Nuisances,River or slough,1,0
21057,732790,255,R,8475,519500,2019-05-16,1,2020,0,No Nuisances,None,0,0
21058,732790,2790,R,4000,320000,2019-06-21,1,720,0,Traffic Noise,None,0,1
21059,732790,3560,R,5000,240000,2019-08-07,1,720,1,Traffic Noise,None,0,1
21060,733140,555,R,4500,360000,2019-03-04,1,1870,0,No Nuisances,None,0,0
21061,733140,635,R,7500,249950,2019-06-25,1,1040,1,No Nuisances,None,0,0
21062,733190,470,R,8763,395000,2019-06-10,1,2820,1,No Nuisances,None,0,0
21063,733190,480,R,8761,335000,2019-07-29,1,1190,1,No Nuisances,None,0,0
21064,733190,210,R,9631,312000,2019-11-06,1,1090,0,No Nuisances,None,0,0
21065,733190,160,R,21724,550000,2019-12-18,1,2690,0,No Nuisances,River or slough,1,0
21066,733295,80,R,21783,672000,2019-06-19,1,2360,1,No Nuisances,None,0,0
21067,733296,150,R,21782,676100,2019-02-06,1,2310,1,No Nuisances,None,0,0
21068,733296,40,R,22611,650000,2019-09-12,1,2100,1,No Nuisances,None,0,0
21069,733440,250,R,9600,399950,2019-01-28,1,1070,0,No Nuisances,None,0,0
21070,733440,500,R,19500,575000,2019-05-16,1,1670,0,No Nuisances,None,0,0
21071,733440,1210,R,11100,430000,2019-05-30,1,1250,0,No Nuisances,None,0,0
21072,733440,490,R,19125,530000,2019-08-12,1,1430,1,No Nuisances,None,0,0
21073,733440,440,R,14775,529000,2019-09-11,1,1400,0,No Nuisances,Other lake,1,0
21074,733440,1250,R,9450,410000,2019-11-14,1,1920,0,No Nuisances,None,0,0
21075,733450,1270,R,10275,525000,2019-07-10,1,1910,0,No Nuisances,None,0,0
21076,733450,80,R,11520,472000,2019-07-23,1,2080,1,No Nuisances,None,0,0
21077,733450,1470,R,10240,584000,2019-08-16,1,2300,0,No Nuisances,None,0,0
21078,733450,1000,R,11250,410000,2019-10-30,1,1260,0,No Nuisances,None,0,0
21079,733460,760,R,10500,398500,2019-01-10,1,1390,0,No Nuisances,None,0,0
21080,733460,770,R,9660,390000,2019-04-16,1,910,0,No Nuisances,None,0,0
21081,733460,1070,R,9750,419000,2019-04-23,1,990,0,No Nuisances,None,0,0
21082,733460,1240,R,10960,368000,2019-06-26,1,1590,1,No Nuisances,None,0,0
21083,733460,1040,R,9750,325000,2019-06-28,1,960,0,No Nuisances,None,0,0
21084,733460,530,R,8662,357000,2019-07-10,1,1440,0,No Nuisances,None,0,0
21085,733460,1440,R,9600,500000,2019-10-12,1,2150,0,No Nuisances,None,0,0
21086,733460,1110,R,11400,483000,2019-11-11,1,1600,0,No Nuisances,None,0,0
21087,733460,1790,R,12780,455000,2019-11-14,1,1400,0,No Nuisances,None,0,0
21088,733460,1130,R,12540,400000,2019-12-02,1,990,0,No Nuisances,None,0,0
21089,733470,90,R,9600,440000,2019-04-17,1,1390,0,No Nuisances,None,0,0
21090,733540,10,R,6715,283500,2019-02-07,1,926,1,No Nuisances,None,0,0
21091,733540,415,R,8043,230000,2019-03-04,1,1050,1,No Nuisances,None,0,0
21092,733540,500,R,6697,330000,2019-06-12,1,1620,1,No Nuisances,None,0,0
21093,733540,35,R,6754,340000,2019-07-11,1,1130,0,No Nuisances,None,0,0
21094,733540,125,R,6708,417500,2019-11-21,1,2090,1,No Nuisances,None,0,0
21095,733540,65,R,6717,357000,2019-11-21,1,1570,0,No Nuisances,None,0,0
21096,733800,510,R,3784,246000,2019-01-14,1,900,0,No Nuisances,None,0,0
21097,733800,670,R,3680,285000,2019-03-11,1,1070,0,No Nuisances,None,0,0
21098,733800,400,R,3749,279000,2019-06-18,1,1070,0,No Nuisances,None,0,0
21099,733800,570,R,5033,340000,2019-07-18,1,1280,0,No Nuisances,None,0,0
21100,733800,530,R,4988,260000,2019-10-25,1,900,0,No Nuisances,None,0,0
21101,733820,460,R,33969,655000,2019-05-10,1,1900,0,No Nuisances,None,0,0
21102,733820,210,R,35001,755000,2019-06-06,1,1880,0,No Nuisances,None,0,0
21103,733820,150,R,43834,760000,2019-06-20,1,2050,0,No Nuisances,None,0,0
21104,733820,480,R,35000,742500,2019-09-04,1,2290,1,No Nuisances,None,0,0
21105,733820,310,R,35100,710000,2019-10-07,1,2650,1,No Nuisances,None,0,0
21106,733822,160,R,4962,439000,2019-03-28,1,2730,1,Power Lines,None,0,1
21107,733822,400,R,3398,402500,2019-05-30,1,1738,1,No Nuisances,None,0,0
21108,733822,220,R,3721,425000,2019-08-13,1,2150,1,Power Lines,None,0,1
21109,733822,980,R,4938,502550,2019-09-27,1,2680,1,No Nuisances,None,0,0
21110,733822,690,R,4772,420000,2019-09-30,1,2030,1,No Nuisances,None,0,0
21111,733822,460,R,3398,419900,2019-10-28,1,1950,1,No Nuisances,None,0,0
21112,733822,630,R,3802,439950,2019-11-12,1,2150,1,No Nuisances,None,0,0
21113,733830,20,R,86249,999000,2019-06-27,1,3950,0,No Nuisances,None,0,0
21114,733830,70,R,28703,965000,2019-07-01,1,3170,1,No Nuisances,None,0,0
21115,733840,836,R,4750,500000,2019-02-12,1,910,0,Traffic Noise,None,0,1
21116,733840,1475,R,5000,598000,2019-03-25,1,2060,0,No Nuisances,None,0,0
21117,733840,2920,R,7000,445000,2019-03-28,1,1910,0,No Nuisances,None,0,0
21118,733840,1905,R,2500,435000,2019-04-03,1,1460,0,No Nuisances,None,0,0
21119,733840,1850,R,5000,451000,2019-05-08,1,960,1,No Nuisances,None,0,0
21120,733840,735,R,5000,410000,2019-07-18,1,2440,1,No Nuisances,None,0,0
21121,733840,2030,R,9000,406000,2019-09-25,1,1410,1,No Nuisances,None,0,0
21122,733840,1750,R,5000,460000,2019-12-12,1,1580,0,No Nuisances,None,0,0
21123,733950,5,R,1698840,625000,2019-10-15,1,1710,1,No Nuisances,None,0,0
21124,734060,621,R,8730,420000,2019-06-26,1,1560,0,No Nuisances,None,0,0
21125,734060,840,R,7200,350000,2019-07-12,1,1070,0,Traffic Noise,None,0,1
21126,734500,170,R,8344,359000,2019-04-30,1,1620,0,No Nuisances,None,0,0
21127,734520,440,R,7500,345000,2019-06-12,1,1260,0,No Nuisances,None,0,0
21128,734520,600,R,8000,367000,2019-06-21,1,1480,0,No Nuisances,None,0,0
21129,734530,40,R,9651,370000,2019-02-06,1,1520,0,No Nuisances,River or slough,1,0
21130,734530,150,R,9496,369000,2019-06-11,1,2380,0,No Nuisances,River or slough,1,0
21131,734531,110,R,7645,325000,2019-01-14,1,1600,0,No Nuisances,None,0,0
21132,734531,100,R,6900,374300,2019-07-26,1,1650,0,No Nuisances,None,0,0
21133,734560,675,R,22450,645000,2019-05-01,1,1410,1,Traffic Noise,None,0,1
21134,734660,137,R,13833,370000,2019-05-28,1,2150,0,No Nuisances,None,0,0
21135,734660,145,R,22311,439000,2019-06-26,1,1870,1,Traffic Noise,None,0,1
21136,734660,215,R,16913,555000,2019-10-09,1,2580,0,No Nuisances,None,0,0
21137,734760,507,R,8891,400000,2019-02-13,1,1450,0,No Nuisances,None,0,0
21138,734760,142,R,8996,460000,2019-02-19,1,3220,0,No Nuisances,None,0,0
21139,734760,350,R,8500,302000,2019-04-16,1,650,0,No Nuisances,None,0,0
21140,734760,65,R,13920,442000,2019-10-16,1,1770,1,No Nuisances,None,0,0
21141,734760,345,R,12750,310000,2019-10-17,1,990,1,No Nuisances,None,0,0
21142,734820,120,R,8340,285000,2019-08-27,1,820,1,No Nuisances,None,0,0
21143,734940,240,R,7533,399000,2019-01-26,1,1610,0,No Nuisances,None,0,0
21144,734955,30,R,2374,499950,2019-03-19,1,1460,1,No Nuisances,None,0,0
21145,734955,50,R,2380,503000,2019-04-01,1,1450,1,No Nuisances,None,0,0
21146,734960,60,R,7461,393000,2019-07-01,1,1600,1,No Nuisances,None,0,0
21147,734960,150,R,6000,420000,2019-12-10,1,1620,1,No Nuisances,None,0,0
21148,734961,120,R,9397,440000,2019-04-23,1,2100,1,No Nuisances,None,0,0
21149,734961,100,R,8771,405000,2019-06-20,1,1600,1,No Nuisances,None,0,0
21150,734961,50,R,10506,397500,2019-12-11,1,1600,1,No Nuisances,None,0,0
